contactid,genderCode,birthdate,msrc_loyaltymembership,msrc_agreementtomarketingactivity,annualincome,msrc_occupationstatus,msrc_creditscore,msrc_customerrelationshipduration,msrc_distancetoneareststore
5abf7243-b6f9-4945-9f71-ce01b5d66fc1,Female,9/28/1994,FALSE,FALSE,56014,Employed,740.0869718,282,13.29
47694946-3fdf-45c0-9bc3-5df902ace100,Male,9/26/2002,TRUE,FALSE,63743,Employed,1008.086526,3238,10.77
c13eabbb-f562-4c61-9060-0b9337f405f3,N/A,5/7/1965,FALSE,TRUE,34094,Employed,709.0063282,111,10.69
755b18c9-b4cb-4b00-aa0c-d2e80d730e0e,Female,5/5/1951,FALSE,FALSE,62415,Employed,704.8831537,238,18.93
0af7b9aa-8bb7-44f6-bcd8-d1ade5db08fa,Female,12/10/1993,FALSE,FALSE,38679,Partially employed,588.75914,286,9.74
d5424c7c-12c2-41ac-85a2-83996412c564,N/A,10/8/1977,TRUE,TRUE,76253,Employed,1000.886601,73,12.6
2f35b477-2aab-463e-9b54-9f8c7d6c4949,Female,3/14/1991,TRUE,FALSE,39758,Employed,914.7744462,34,21.46
9b73d26f-75d3-44fa-b945-f917400e210d,Male,2/28/1996,FALSE,FALSE,18476,Self-employed,407.0232819,1334,43.77
6dc3e2fc-aa8c-4c21-9922-12adad3f2635,Male,10/2/1954,FALSE,FALSE,32860,Employed,650.5843656,348,23.59
a1f670e2-d103-484a-ab8d-e69c7f1a657c,Male,9/22/1950,FALSE,FALSE,36330,Employed,697.7183172,241,23.43
a4ea1b8b-53a6-4fdd-9f8f-695e63813259,Female,2/12/1962,FALSE,FALSE,26731,Employed,818.7816668,275,7.78
1fae2466-7d0f-47e8-89fc-60666fb2bb6d,Female,11/16/1999,TRUE,TRUE,55647,Employed,868.0856515,165,0.38
dc61b72e-83f2-4087-9929-c6bc6a9177db,Female,9/1/1972,TRUE,TRUE,61867,Employed,841.5626425,305,0.88
7b2d9c2d-56da-456f-9c71-721aa166cd9a,Female,11/25/1981,FALSE,TRUE,56312,Employed,819.5758857,247,13.15
075b3c66-e726-4b0d-92ba-de0bec4413f1,Male,1/23/1982,FALSE,FALSE,55971,Employed,833.9706348,198,22.32
918e4931-6890-4365-8237-c1d1353a47f7,Male,12/8/1986,TRUE,FALSE,66961,Employed,984.7380075,32,9.75
fcaef6bf-ab5b-42f4-89d8-7b89af3fff57,Female,6/9/1981,FALSE,FALSE,37011,Employed,712.6623733,295,21.2
91c42259-a431-4d9c-85c4-8df625fbcb31,N/A,2/24/1976,TRUE,TRUE,38247,Employed,1028.750366,46,15.1
48488f2b-499d-486d-a7d9-588f15460516,Female,3/9/1988,FALSE,FALSE,47259,Self-employed,547.0676841,356,9.1
0021b8ca-6b76-4b7d-9266-44ebcff17c67,Male,3/13/1997,FALSE,FALSE,36728,Employed,689.6683071,121,22.05
42045ceb-e2dd-4329-a930-2da795ad47a4,Female,3/3/1994,FALSE,FALSE,33073,Employed,678.5214227,187,13.84
61c07df5-41c2-4d2a-9567-0914d0ba6507,Female,12/20/1981,FALSE,FALSE,51764,Employed,823.295422,308,3.45
fc01daf6-7e37-4b1e-8077-1dbad032e8f9,Female,9/21/1981,FALSE,FALSE,48432,Employed,705.0744589,101,20.54
118b41b2-92f7-4ff7-b2f2-a932275f207d,Female,6/11/1973,TRUE,FALSE,35210,Employed,857.5969779,341,21.24
2bd1416e-3e35-4e47-8d66-a302a8658a66,Male,6/21/1975,FALSE,TRUE,54919,Partially employed,586.0679805,272,24.24
9681b8ea-889e-4d79-ac9a-bc867719b67a,Female,5/12/1987,TRUE,TRUE,31842,Employed,992.4540393,63,21.97
79ff97fd-9ffe-4ee8-b76c-7eb4f451265a,Female,12/31/1982,TRUE,FALSE,67957,Employed,932.8111882,1738,21.32
26371757-3ae1-45b3-8cc1-add3098e3677,Male,10/22/1953,FALSE,FALSE,38704,Self-employed,586.4918503,332,21.79
55514099-6119-4786-92a5-c158b8d9798a,Female,5/21/1957,TRUE,FALSE,58177,Employed,863.8440679,231,12.2
7badc799-f707-44a7-a4d5-cd187b23d9b3,N/A,3/28/1980,TRUE,TRUE,35032,Employed,927.3704838,1227,9.51
3716710a-e628-4b36-b217-bb0727e52f1e,Female,3/22/1952,TRUE,TRUE,37858,Employed,998.0724053,49,2.07
21d8b7fc-daa2-41de-9a27-0502a2efaa6a,Male,12/24/1953,FALSE,TRUE,70439,Self-employed,560.5507833,311,17.63
20ab9d73-aff3-4a37-b466-77f30888e81a,N/A,1/9/1967,TRUE,TRUE,30791,Employed,1003.133601,56,19.64
8d0f594a-a85d-4c27-8528-2511973cfea2,Male,10/18/1980,FALSE,FALSE,27771,Self-employed,572.3699895,170,6.05
c3b1bca3-0e1f-4d42-841b-ba4bd37a52ce,N/A,4/12/1973,FALSE,TRUE,26950,Partially employed,547.9399763,359,24.74
128affd7-e0d7-4846-a8a3-2213cbb03e5d,Male,11/17/1988,FALSE,FALSE,29804,Partially employed,537.510975,174,14.18
9212593e-18ca-488b-9a22-023578a64efb,Female,1/22/1971,FALSE,FALSE,40624,Employed,813.7128563,209,19.3
7b01facc-c865-4a4a-b0f0-416f04bc0e3a,Male,7/12/1956,FALSE,FALSE,60513,Employed,753.66439,215,6.46
788a2bf8-98da-4db2-8578-7ea597a94a7f,Female,10/26/1956,FALSE,FALSE,29300,Employed,704.3613599,318,13.1
fe41728f-cce9-4c76-8bfe-18933283f1e2,N/A,4/30/1973,FALSE,TRUE,18755,Partially employed,408.0275891,939,27.32
08464d18-84cb-466f-a859-e9e2ac749dac,Female,5/28/1976,TRUE,TRUE,31878,Employed,871.9274952,90,13.46
5fb66177-c1c7-434d-8e58-72bc808f5ad2,Female,3/7/1968,FALSE,FALSE,47349,Employed,604.2202991,218,13.21
1ddf2843-6288-4902-9337-bfc0af994140,Male,5/26/1953,FALSE,FALSE,32245,Employed,793.8481352,111,8.35
4242d625-76da-476e-bef8-8db69c09e502,N/A,11/16/1951,TRUE,TRUE,51748,Employed,1023.107876,2996,23.06
e3f0963d-82b0-40b6-abc1-d54133f2ec72,N/A,9/9/1962,FALSE,FALSE,25757,Employed,725.0970797,178,3.92
80bfe584-06d2-42e5-874c-bd56c978a953,Female,11/23/1969,TRUE,FALSE,28998,Employed,891.2889092,67,16.29
ac10249d-1402-4df2-9c5e-a3363d3b0356,Female,3/5/1963,TRUE,FALSE,50478,Employed,848.9509897,266,14.5
d810c445-cd84-4f98-8099-5f8521b7911d,Male,10/6/1961,FALSE,FALSE,61985,Employed,706.0504465,199,16.98
848ff695-858b-4943-8b6f-13c4d6b667a3,Female,4/4/1982,FALSE,TRUE,44430,Self-employed,595.3902873,316,0.35
2799f27a-f083-49e5-a611-7a07270fe2ee,Female,9/16/1978,FALSE,FALSE,41014,Employed,712.140047,173,2.02
93e8766a-406f-43b0-b9dd-48c2754d88ee,Male,7/16/1962,TRUE,TRUE,49782,Employed,909.6908293,4368,7.11
048f1f67-4a02-4a1b-bbcb-381f7e26dff2,Male,9/27/1987,TRUE,FALSE,30648,Employed,904.9176181,4259,5.27
d37864ce-f1e8-4026-888e-3decbba107cd,N/A,2/10/1963,TRUE,TRUE,49963,Employed,931.0962243,44,14.49
6003c1a6-6237-4fd6-b8ac-19d08d8f87d0,Female,2/22/2001,FALSE,TRUE,26773,Employed,821.3410021,156,13.51
d01d9529-4aad-46db-a782-9d25cef03c4b,Male,10/19/1974,TRUE,FALSE,46599,Employed,918.4735026,73,0.62
ecb3f8fa-44a4-4b60-99a9-5901dc5d7116,Male,3/20/1985,FALSE,FALSE,59371,Employed,796.6614487,311,23.93
0d52b628-885b-4a91-8923-c57505943ebb,Female,9/20/1985,FALSE,FALSE,56190,Employed,745.3576164,302,24.46
97973e62-2a37-4e2c-9f7c-8dbc450ce36f,N/A,8/5/1977,FALSE,FALSE,59031,Partially employed,399.7574499,1535,52.52
6b8ac1d9-1be4-40a5-9d07-e9455523df4b,Male,3/5/1956,FALSE,TRUE,33546,Employed,714.2295117,116,13.34
aa5a2b18-4f38-4e3d-9b93-658a8e1051bd,Female,9/9/1965,TRUE,TRUE,42175,Employed,973.3913554,1701,4.41
479c7651-98c6-42ef-94df-b938ce8c63c9,Male,6/24/1967,FALSE,FALSE,28676,Employed,816.6402773,126,0.49
6f05fbbc-56e5-46b6-88e8-77a35cae4857,N/A,7/20/1957,FALSE,FALSE,22848,Self-employed,526.030257,117,7.97
86ffa8d0-bd68-42b1-b166-c174204c00e5,N/A,3/28/1987,TRUE,FALSE,33873,Employed,898.4176462,61,11.55
3a59e853-3101-456e-82d1-4aa3a6796035,Male,6/7/1950,FALSE,FALSE,32272,Employed,621.7621841,348,12.43
fd663c59-9845-46af-8964-a4f64cca11da,Female,12/11/1962,FALSE,TRUE,21309,Partially employed,389.1735999,2198,42.62
048caf48-c209-45d2-8c42-4a2e37fd4fb7,N/A,1/8/1996,TRUE,TRUE,34128,Employed,929.5796746,1671,3.38
a61e881c-1b43-49bf-9413-54a24b85875c,N/A,4/17/1981,FALSE,TRUE,40396,Partially employed,487.5135189,133,15.17
6fe03679-a7f1-4d48-a10f-2a2b0f2a581a,N/A,10/1/1987,FALSE,FALSE,23860,Employed,597.9219512,99,5.42
c9e68c7e-77ff-431f-b188-c5a05c5f203d,Female,2/12/1972,TRUE,FALSE,68043,Employed,927.6790882,2841,4.8
52dda783-b387-4e2c-9599-8082c6a4f803,Female,1/16/1971,FALSE,FALSE,36404,Employed,785.0055857,236,11.96
47043371-fa19-48a1-bfe9-78838fac5ab9,Female,8/27/1996,TRUE,TRUE,83575,Employed,842.6282663,252,1.44
543f0c4a-130d-41cd-b1c0-a48eca69eb70,N/A,2/14/1994,FALSE,FALSE,26855,Employed,739.0490446,99,4.59
c1ade0ec-6254-4210-8286-74453247424a,Male,11/4/1986,TRUE,FALSE,43553,Employed,1032.692337,2164,20.63
37669e7c-9034-4ca4-98a5-9bf4751ae741,Female,6/6/1996,TRUE,FALSE,41000,Employed,921.0464391,1032,10.58
b3a7a550-5a2f-4e83-816c-b6fa89a2d50a,Male,8/15/1960,TRUE,FALSE,33872,Employed,878.2710902,86,13.66
4afdec73-e950-4e3a-bda8-ea2ef0cf65f3,Male,10/23/1975,TRUE,FALSE,39529,Employed,904.5421463,44,12.38
1ba6faed-60d1-4592-8196-bb5b9ea6f85a,Female,3/11/1997,FALSE,FALSE,92919,Employed,754.1152851,123,13.03
c6b2833b-d90d-4cf4-9c26-2781bba8ce89,Male,7/22/1963,FALSE,FALSE,19259,Partially employed,497.2919326,200,4.03
f71e61ed-d44e-44f4-9fae-4bf1427f99cc,Female,12/3/1975,TRUE,TRUE,33158,Employed,886.2199136,54,17.65
9177892f-38e3-4abe-b7fd-1cd311700f23,Female,10/22/1993,TRUE,TRUE,90826,Employed,1024.759575,80,22.84
9ee942a1-0a93-4588-981a-18ac0a31bbb6,Female,9/15/1957,FALSE,FALSE,41894,Employed,618.3917285,223,22.7
85a67e1b-b94c-442e-a0c7-2041b1c446da,Male,7/3/1965,TRUE,TRUE,33933,Employed,917.4577038,33,1.39
486903da-0687-4775-a7ad-f3a49b2b43ea,Male,4/8/1981,FALSE,TRUE,37808,Self-employed,559.5666947,153,3.66
bfe6b55b-0697-440e-8dd7-7d22e6a86f38,Female,2/8/1993,FALSE,FALSE,44770,Employed,712.784793,287,7.52
8b0f6240-ac39-43f5-95dc-4273dda25c24,N/A,8/23/1996,TRUE,TRUE,55466,Employed,939.697272,81,21.96
11b2b317-3845-4728-a750-bfa45cf72799,N/A,11/19/1952,TRUE,FALSE,73090,Employed,969.4026757,2532,9.18
af2b426e-b4a2-4f76-9dbb-7f7ea738182b,Female,1/27/1963,TRUE,FALSE,49766,Employed,886.5835863,50,19.85
6bc31073-6ee6-4099-8333-f98bd6e4fb17,Male,8/1/1975,FALSE,FALSE,42357,Self-employed,567.9016144,305,24.05
f6f7d059-7ea3-47ca-8bab-20740f322e92,Male,4/13/1979,FALSE,TRUE,28153,Self-employed,525.3204752,216,15.58
ca502ca3-2ce3-4ca2-827d-09ef06b6fa3d,Female,10/2/1965,FALSE,FALSE,33564,Self-employed,391.1150211,2676,72.56
19958608-492f-4052-ba09-57f26c8cf81a,Male,11/6/1982,FALSE,FALSE,53873,Employed,768.6497587,287,13.03
383b6c15-a4fa-410e-aad0-68989f8d563a,Male,8/9/1973,FALSE,FALSE,27660,Self-employed,583.6557304,275,3
3dcac837-58e0-4c1e-bac9-57822cf67242,Male,3/1/1950,TRUE,FALSE,65135,Employed,951.9327694,56,16.54
ecbac949-3c82-4591-9876-f81e2ca96221,Male,4/19/1960,TRUE,TRUE,35551,Employed,843.1449158,274,19.67
a03e5654-84a3-408e-b719-5cacd3aea2c5,Female,2/10/1968,FALSE,FALSE,28494,Employed,653.9785407,286,3.72
57910642-02d6-4beb-af3c-5cf91c6e81cd,Female,6/16/1967,FALSE,FALSE,72446,Employed,684.3094503,331,18.55
8912b980-9f1b-4195-8bb3-6a069677aa6b,Male,9/14/1971,TRUE,TRUE,78048,Employed,1023.410633,56,18.45
50b49fff-9156-43f0-a9af-a24fa945e5c2,Female,11/27/1971,TRUE,TRUE,47807,Employed,994.9957782,59,12.06
9e15d08f-0d0e-4b9f-b073-f81e0941aabd,Male,7/11/1985,TRUE,FALSE,56948,Employed,898.5459904,77,13.96
1b666177-404a-45e8-b373-5bb54f9464cc,Female,1/15/1996,FALSE,FALSE,36703,Partially employed,509.3376359,298,5.3
02f3c4f6-8ac7-43a4-b65a-27951acbc509,Female,1/15/1961,FALSE,FALSE,28907,Partially employed,561.0446975,253,24.37
d3be4a32-bbaf-47c4-86f2-f84e3eda33be,N/A,5/30/1963,FALSE,FALSE,25253,Partially employed,554.0650432,196,19.7
7bf89e9d-e8e9-46c1-abca-a304ab51ff5c,N/A,7/18/1994,FALSE,TRUE,39048,Employed,786.6443697,216,20.02
cf1ee678-94cd-41a1-b536-546003614f1d,Male,4/12/1981,FALSE,FALSE,77819,Employed,795.827958,224,14.32
9589c345-a030-4f06-b347-e84206f8ed2a,N/A,12/28/1968,FALSE,FALSE,26674,Employed,620.7646176,296,9.1
a4ba95a9-42d4-4276-81c7-3b07221e50ba,Female,9/26/1959,FALSE,FALSE,29906,Employed,670.9527338,164,21.74
7f64accf-f24a-4425-a029-d7966e1ec191,Male,10/16/1985,FALSE,FALSE,25157,Partially employed,488.9175977,327,7.9
2c484058-c62b-405d-a03f-22a5e0076b47,Female,5/8/1959,FALSE,FALSE,17479,Partially employed,401.4938689,1110,30.03
22a00838-c353-4e80-8be4-b9e3996bfcbf,Male,12/24/1992,FALSE,FALSE,59489,Partially employed,591.8446819,103,15.45
b969aac6-8955-422e-aa7f-64aab8b3f808,N/A,12/5/1980,TRUE,TRUE,67103,Employed,1020.861471,48,15.55
8b562645-1917-4090-8ffe-86f73af74da6,Male,10/30/1952,TRUE,FALSE,51543,Employed,864.5357757,292,6.24
168ec0e9-a67d-4600-b9d0-9de5a171120e,Male,2/21/1952,TRUE,TRUE,40783,Employed,919.4473064,3075,9.38
7fdc8ff6-22bc-4857-b3e1-e4d269c16d81,Female,1/9/1979,FALSE,TRUE,51635,Partially employed,546.9795961,193,16.91
0eef16b4-a596-4b0c-b48a-98ff318b7926,N/A,1/12/1950,TRUE,FALSE,94337,Employed,907.937946,60,15.6
96145566-272c-402a-bca0-12a8753c2f92,Male,9/3/1962,TRUE,FALSE,55446,Employed,1022.361151,49,19.78
44838235-5763-4d79-8740-ddb4b909b36b,Male,7/21/1988,TRUE,TRUE,34575,Employed,1000.380287,978,8.71
29f93571-dd09-4298-a2aa-31c4fb843bfc,Female,9/15/1955,FALSE,FALSE,50929,Self-employed,514.1116296,233,13.27
74de2ee5-9d0a-4c47-8242-d15448ad39a5,N/A,2/2/1994,TRUE,FALSE,72790,Employed,899.9592475,57,3.47
59490707-6644-49aa-897f-1112829c7e22,Female,6/21/1979,TRUE,FALSE,53184,Employed,888.0940371,57,12.87
0c89f24c-e2cc-4214-8c27-5c13ac6b469b,Male,2/11/1958,FALSE,FALSE,30351,Partially employed,576.0417169,157,6.71
8216df70-6fd6-4e10-bd37-65be85e126ae,Female,4/29/1995,FALSE,FALSE,69686,Employed,768.9738504,138,21.45
2446a739-9821-4220-b7d1-09b3ff33e743,N/A,6/17/1983,FALSE,FALSE,37819,Self-employed,405.594629,775,37.91
eeeb57c1-7e2b-4f78-baaf-f3e7c148a553,N/A,3/23/1984,TRUE,FALSE,34978,Employed,861.6161273,113,20.47
cccbe409-3af1-4e71-bf38-9f43cbde41b5,Male,6/4/1951,TRUE,FALSE,36536,Employed,857.1238273,195,19.17
6e770117-3504-4861-9ede-ff2853b963f6,Male,9/19/1976,TRUE,TRUE,48776,Employed,984.1525753,489,24.8
b57eaafb-ad59-4db1-ab80-ee108b087782,Male,1/27/1981,TRUE,FALSE,33097,Employed,865.817141,270,7.58
7c96f8c1-baf2-4728-87a2-0b246bac930f,Female,1/14/1964,TRUE,FALSE,77205,Employed,1022.444306,1270,23.72
8b211010-aa8d-4ea4-bca7-f91ba5afedd8,N/A,11/12/1993,FALSE,TRUE,36067,Employed,741.3872559,332,14.99
309cc299-8156-4c24-a79f-c88119eafaa5,Male,11/14/1961,FALSE,FALSE,47863,Employed,710.8973541,225,2.24
6d502210-5446-4dd4-9fa3-f50155527c52,Female,9/27/1969,TRUE,FALSE,63383,Employed,986.3325916,51,1.8
4828572e-6c11-4a5c-b9f5-39bdffefa16a,Female,7/29/1968,FALSE,FALSE,36351,Self-employed,496.3617931,153,8.45
e031be8e-398a-4591-9ffb-17ecd0800157,Female,4/3/1979,TRUE,TRUE,69045,Employed,999.744332,493,24.09
92f2f83d-64f4-4c33-b39f-d23b98a9a2fc,Male,5/8/1971,FALSE,TRUE,38702,Self-employed,506.8889137,118,8.78
a39cce00-3b00-4994-bb3f-5f87c2537f01,N/A,2/9/1974,FALSE,FALSE,34264,Partially employed,488.4941175,294,3.19
6233e981-35e8-4794-b86b-685e2374bc35,Male,6/10/1957,TRUE,TRUE,47649,Employed,961.5337284,1740,4.52
11312735-dc72-4cb2-9405-9ba934875545,Male,9/17/1955,TRUE,TRUE,76748,Employed,997.404573,4070,2.68
d9bd76c4-c518-44bb-a09a-e72126909a92,Male,11/9/1979,FALSE,FALSE,37143,Partially employed,530.7293907,269,14.32
22dd23f0-84f0-4547-843a-8676c8ce686d,Female,2/18/1984,FALSE,FALSE,54080,Employed,623.638365,216,5.99
4133dca7-2937-4d3e-9143-0e6c3f6d7cd8,Female,6/26/1970,FALSE,FALSE,36913,Employed,798.5664136,274,20.79
764454fb-c5f1-4356-aaed-46cb13865605,Male,8/30/1997,FALSE,FALSE,28107,Employed,642.4164724,96,21.37
6e7deb9d-971b-4498-ad44-ab3192e40d8c,N/A,3/14/1985,FALSE,FALSE,38077,Employed,658.1633278,360,16.75
4fa2c3d9-8312-4b02-8716-f6b27a2090d6,N/A,8/16/1973,FALSE,FALSE,34219,Employed,728.5029351,266,5.3
1f279e1d-e3d1-41f2-a1c1-ffcf3c35b1d0,Male,10/31/1967,FALSE,FALSE,26346,Self-employed,580.8165235,317,2.58
5faf65a9-4667-48b2-bb8c-d527b8a8fd66,Female,6/23/1978,FALSE,FALSE,44970,Employed,811.956419,137,7.93
ac7ec05d-ba2f-4ca9-ab43-cee12038c2ba,N/A,5/5/1986,TRUE,TRUE,35356,Employed,891.6177319,78,23.13
661597dc-2771-4fd0-b131-90dacd0a0028,Male,2/24/1951,FALSE,FALSE,39864,Employed,708.8700484,201,15.47
ee5beeb8-9af2-4724-bb84-e0381ea1e3b9,N/A,11/1/1985,FALSE,TRUE,35862,Employed,675.0058246,119,0.92
ca209b8d-9f66-4466-9fbc-4a8ecceda57b,Male,5/27/1987,FALSE,FALSE,35709,Employed,603.0531303,228,22.98
964267c8-96df-4586-857c-e38ac7ede031,Male,11/28/1950,FALSE,FALSE,19847,Partially employed,516.526,129,21.87
a9a36b5d-f162-413e-9813-e6a502453d97,N/A,11/24/1973,TRUE,TRUE,37733,Employed,923.3977662,59,8.04
32300642-cc97-4ae7-96f0-a4f1645781df,Male,8/8/1971,FALSE,FALSE,70954,Employed,742.063332,105,18.64
257a4f9f-0985-42c7-b6dd-f134830ea3d0,Female,4/29/1981,FALSE,TRUE,32795,Employed,788.8720562,284,20.44
2bf76aeb-6697-43c2-a8be-fc29f2e91fcd,N/A,4/10/1968,FALSE,TRUE,34944,Self-employed,396.789702,1143,45.38
9cfd3211-b733-4fd4-bd81-cb87ad5edb2f,Female,8/12/1988,FALSE,FALSE,43351,Employed,723.040714,337,22.96
04b3e8b7-336d-4616-a039-cafb3e6c8139,Female,8/5/1988,TRUE,FALSE,33999,Employed,942.0112764,2051,20.67
0370e0ff-490c-4e77-b059-9c4e2adb059f,Male,6/14/1999,FALSE,FALSE,28797,Employed,709.5475021,147,24.32
3ec604f9-6c32-451e-9d44-cf8faa8b9583,Female,4/2/1962,TRUE,TRUE,47721,Employed,840.0667544,171,10.44
edf6c263-2260-4760-bf27-4008ddee1dda,N/A,4/26/2001,TRUE,FALSE,34101,Employed,991.9958771,49,16.9
e085ec32-b234-4b0d-bbdb-90aca30685bb,Male,10/16/1975,FALSE,TRUE,24464,Employed,618.5399015,265,12.96
a191dfde-eec1-4e11-960f-c95c4530656b,Female,12/25/1961,FALSE,FALSE,27868,Partially employed,562.6284525,268,2.35
31ade6f5-8d40-4b70-bbc8-83f92e867e25,Male,6/1/1972,TRUE,TRUE,46343,Employed,834.8218991,255,12.82
916ee909-dae5-46a5-a13b-45f60db5f500,Female,12/12/1982,TRUE,FALSE,70616,Employed,883.9874384,31,10.68
d1ca8adb-c807-4107-a84b-83a43e8c1f03,Male,12/30/1979,FALSE,FALSE,21984,Self-employed,488.7032161,255,17.44
b101fac7-1ad4-4447-8a46-f03e24c7a878,Male,7/20/1982,FALSE,FALSE,30930,Partially employed,583.9719899,122,14.08
9d48ee16-5318-4d7c-bd8f-2a5b07677cb5,N/A,8/22/1978,FALSE,FALSE,25357,Self-employed,543.5707066,226,22.38
c4a586e3-b5d7-47df-be5e-153810427a26,Female,5/14/1953,FALSE,FALSE,56133,Employed,830.1003461,251,0.4
03f2d4fb-5328-477d-9ea9-aa8bdf81e84d,N/A,9/29/1983,FALSE,FALSE,37936,Partially employed,488.3458753,146,6.81
d5d2dc9c-c8ce-4e2f-9c95-ff03b98b70ad,Male,2/4/1990,FALSE,FALSE,40934,Employed,736.8796815,232,7.91
8d90a66d-0a9c-4f68-a92f-91b137c3d657,Male,5/5/1969,FALSE,FALSE,35071,Employed,742.100303,275,10.42
81b73753-acb8-430f-a3d4-a375b9e05aca,Female,1/13/1967,TRUE,TRUE,50725,Employed,925.9775745,34,11.67
afe91ae8-b0a8-4ab4-8c17-2bc4a310127f,Male,12/11/1992,TRUE,FALSE,34151,Employed,902.5338478,67,4.83
c3e06e48-0756-48c2-97e9-f2ec890bbf2a,N/A,7/22/1954,FALSE,TRUE,79538,Partially employed,488.1468342,114,12.04
8d4275bb-7885-4b54-ad77-310a7a489840,Male,12/31/1996,FALSE,FALSE,40725,Self-employed,589.1550866,160,4.86
1720cf65-50ed-4b00-8179-7c4dfaa7d4b9,N/A,12/28/1990,FALSE,FALSE,56552,Employed,684.3158246,233,13.46
4b2127ab-d8f0-49ac-943d-3c15910bb153,Male,5/10/1978,FALSE,TRUE,21158,Partially employed,396.0629555,1967,42.76
74db778e-4133-4d9a-89d4-c653114afb01,Male,4/19/1996,FALSE,FALSE,27088,Employed,673.2216143,133,17.95
5a0d4f04-0ade-4621-b7ef-5070cf5044c6,Male,7/11/1961,TRUE,TRUE,56262,Employed,1030.543579,47,8.29
586e8828-4f5a-4db6-8bf2-688409060078,Male,2/8/1969,FALSE,FALSE,29856,Employed,647.2610793,198,19.42
378e8016-2b61-4e2a-a98b-f63a775b4ff9,Male,11/18/1971,FALSE,TRUE,25756,Partially employed,508.5022462,347,9.62
d091a6b1-9476-442a-b4ee-57b6265c5f84,Female,9/11/1988,FALSE,FALSE,27235,Employed,776.9038082,323,4.39
2c123385-6cc9-4397-825a-b6694626d4a7,N/A,8/1/1967,FALSE,FALSE,42254,Employed,676.4197232,119,11.98
cd62db9b-95f7-4b1a-95fc-4c40b322ca27,Female,8/7/1951,FALSE,TRUE,75123,Employed,703.5274311,217,7.04
19f63f5e-dbaf-41b2-923f-ef63dea37644,Male,8/16/1982,TRUE,TRUE,57780,Employed,960.7967344,34,19.25
7f977b02-b37d-4cf3-b148-de611b6aac56,Male,10/1/1972,TRUE,TRUE,33971,Employed,897.8241061,74,19.16
1071d8d2-4b5e-4ff7-ae27-970a91be2e36,Male,3/9/1988,FALSE,FALSE,25330,Employed,652.3060059,260,7.43
35e725d9-6ae3-4d9a-90a5-b19ef856c4e2,Female,6/12/1952,TRUE,TRUE,42803,Employed,1008.427547,77,16.86
8845a462-536a-45fd-8c29-3d9ef46e136b,N/A,4/29/1963,TRUE,FALSE,57866,Employed,1000.478218,2087,18.54
17eb2365-9e4a-4348-96d3-4fdf0adf77bb,Female,2/15/1983,TRUE,FALSE,38931,Employed,965.5774442,50,5.53
822130aa-9743-4380-a6b0-812a957e638a,Male,1/19/1969,FALSE,FALSE,27018,Employed,637.0357567,160,8.45
f438874f-6696-4b66-8c1f-17e2e7cf8574,Male,5/6/1952,FALSE,TRUE,19466,Self-employed,491.1248578,345,18.3
2ac04f8f-3a87-4a5b-aa1b-29a75ae15e56,Female,6/23/1995,FALSE,FALSE,26447,Employed,647.6666846,361,11.56
0aef7263-7e2d-4726-b955-d1b7ba615ca0,N/A,3/31/1989,FALSE,FALSE,58904,Employed,698.6498707,302,14.45
a8073d16-c21e-42f3-9682-3c0c1065aa8f,Male,4/24/1987,FALSE,FALSE,76696,Employed,748.3023812,254,17.9
f5e77fce-5483-4188-9b1a-b175ffc95d17,Male,3/20/1961,FALSE,FALSE,37253,Employed,770.1107792,204,3.27
79b26d90-b7fa-4a2c-969e-30777c48c45c,Male,1/9/1967,TRUE,FALSE,42281,Employed,877.5226356,72,21.17
d2d8ca37-bc29-4c1a-bfd1-f9a918aeca60,Female,9/9/1950,FALSE,FALSE,54465,Employed,669.1766209,288,13.17
d1e54825-eab3-4cec-80ce-314686cb3bce,Female,8/20/1981,TRUE,TRUE,37151,Employed,879.0097598,85,0.91
c0606a18-f02e-4ac2-a25e-d633d6880465,Female,10/7/1972,FALSE,FALSE,72228,Employed,833.1507378,357,21.56
7bf11986-bad5-46e0-a6d6-38811662c404,Male,8/19/1988,FALSE,FALSE,37540,Self-employed,404.8414395,2071,39.71
924a84f9-144b-4788-96e4-673567be9be3,Female,10/4/1983,FALSE,TRUE,25671,Employed,666.6926408,343,10.28
386a9c3a-7554-459a-a57d-616dbb660170,Male,5/6/1975,TRUE,FALSE,35624,Employed,840.2789997,127,19.13
e52b0737-7f41-4abc-ac93-65503be19fbb,Female,1/26/1994,TRUE,FALSE,53663,Employed,1032.858271,31,17.06
c26ca9f4-32bf-4c29-a563-65d7f9ab07f1,Female,2/1/1971,FALSE,TRUE,29116,Employed,776.8995402,107,19.7
cc8d9878-2072-42c8-a99e-c15e1556eff7,N/A,4/6/1985,FALSE,FALSE,47306,Employed,661.2286715,290,1.1
c7a1cfba-f886-4a88-8e24-8d27be75ec47,Male,9/10/1994,FALSE,TRUE,47104,Partially employed,519.816274,99,1.32
cfba781f-85c3-437e-98bf-2da51f7bebdf,Female,6/26/1990,FALSE,TRUE,42143,Self-employed,534.7280603,306,12.22
12b6b3d7-95c1-4557-9efd-46253fb40f6e,Male,5/10/1953,FALSE,FALSE,40975,Partially employed,507.8466438,179,7.86
99fd2902-171b-4035-8732-e85c283b0b9d,N/A,2/24/1997,FALSE,FALSE,33669,Employed,700.3668474,210,1.42
